type;geometry/type;geometry/coordinates/0;geometry/coordinates/1;properties/campaign;properties/tubeId;properties/resultId;properties/value;properties/link;properties/group;properties/city;properties/height;properties/trafic;properties/info;properties/ostation;properties/remark;properties/address;properties/country;properties/year;properties/institut;properties/start;properties/stop
Feature;Point;14.5102329;46.0524657;DUH;;;36.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Trubarjeva cesta & Resljeva cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5102329;46.0524657;DUH;;;32.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Trubarjeva cesta & Resljeva cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4814771;46.0526626;DUH;;;15.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Kikljeva ulica Cesta 27.aprila;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.498862;46.053196;DUH;;;25.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Bleiweisova Cankarjeva cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5125306;46.0534136;DUH;;;26.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Komenskega ulica 19;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5915138;46.0536003;DUH;;;24.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Kašeljska cesta 125;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5614007;46.0536203;DUH;;;24.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Nove Fužine 40;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5017656;46.054324;DUH;;;21.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Županèièeva ulica Puharjeva ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5040568;46.0543272;DUH;;;28.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Podhod Ajdovšèina 1;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5040568;46.0543272;DUH;;;28.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Podhod Ajdovšèina 1;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5329493;46.0545314;DUH;;;20.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Ob Ljubljanici 36;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5298764;46.0546399;DUH;;;38.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška & Grablovièeva;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5298764;46.0546399;DUH;;;43.60;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška & Grablovièeva;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5192019;46.0548874;DUH;;;31.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Njegoševa cesta 8;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5089617;46.0551851;DUH;;;21.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Kolodvorska cesta Èufarjeva cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5706815;46.0552036;DUH;;;41.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5112638;46.0557395;DUH;;;28.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Resljeva cesta & Slomškova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5330416;46.0558144;DUH;;;29.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška 51;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5014609;46.0564711;DUH;;;37.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Gosposvetska Tivolska;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5565484;46.0564894;DUH;;;27.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška cesta 151;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5565484;46.0564894;DUH;;;30.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Zaloška cesta 151;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5004928;46.0565273;DUH;;;34.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška cesta 3;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5004928;46.0565273;DUH;;;33.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška cesta 3;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.515128;46.0565742;DUH;;;24.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Metelkova ulica 9;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5057515;46.0569465;DUH;;;30.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Janežièeva Prule;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5057515;46.0569465;DUH;;;33.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Linhartova;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5769107;46.05695;DUH;;;28.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Polje, cesta X 1;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5206352;46.0575538;DUH;;;50.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Šmartinska 22;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5206352;46.0575538;DUH;;;50.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Šmartinska 22;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5033948;46.0576247;DUH;;;38.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;MP NO2 Tivolska cesta - Vošnjakova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5033948;46.0576247;DUH;;;34.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;MP NO2 Tivolska cesta - Vošnjakova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5120523;46.057653;DUH;;;36.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Masarykova cesta Resljeva cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5097955;46.0578205;DUH;;;44.60;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Trg Osvobodilne fronte;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5097955;46.0578205;DUH;;;41.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Trg Osvobodilne fronte;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4527152;46.0579516;DUH;;;13.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Griè / Pot za Brdom;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5211543;46.0582909;DUH;;;31.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Šmartinska cesta 28;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5211543;46.0582909;DUH;;;32.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Šmartinska cesta 28;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5126503;46.0597777;DUH;;;24.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Vilharjeva cesta Železna cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5126503;46.0597777;DUH;;;25.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Vilharjeva cesta Železna cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5037932;46.060435;DUH;;;30.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Parmova ulica Bežigrad;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5000271;46.0608414;DUH;;;29.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Medvedova cesta 1;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5392091;46.0610737;DUH;;;36.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Križišèe Kajuhova Letališka;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5078957;46.0611219;DUH;;;28.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Dunajska cesta 18;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5078957;46.0611219;DUH;;;26.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Dunajska cesta 18;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4959466;46.0611642;DUH;;;36.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška cesta 41;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5502889;46.0615649;DUH;;;34.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Letališka cesta 14;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5729634;46.0617406;DUH;;;27.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Letališka cesta 38;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5247202;46.0629194;DUH;;;30.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Savska cesta Luize Pesjakove;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5081437;46.0640743;DUH;;;32.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Dunajska cesta 47;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5081437;46.0640743;DUH;;;34.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Dunajska cesta 47;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5202412;46.0641645;DUH;;;20.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Matjaževa ulica 4;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.581395;46.0645246;DUH;;;25.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Novo Polje, cesta VI 1;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5139708;46.0646335;DUH;;;28.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Linhartova cesta 13;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5139708;46.0646335;DUH;;;32.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Linhartova cesta 13;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4945312;46.0647694;DUH;;;35.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška cesta 68;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5115806;46.0648386;DUH;;;19.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Kržièeva Perièeva ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5297242;46.0649773;DUH;;;36.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Šmartinska cesta Pokopališka;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.497883;46.065154;DUH;;;20.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Gasilska cesta 17;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5028129;46.0664122;DUH;;;33.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Podmilšèakova Samova;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4903331;46.066842;DUH;;;29.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Križišèe Derèeva Na jami;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4860553;46.0669205;DUH;;;27.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Vodnikova cesta 65a;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5336087;46.066951;DUH;;;36.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Šmartinska cesta Kajuhova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.515401;46.0670061;DUH;;;29.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Topniška Vojkova;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4917111;46.0674833;DUH;;;31.60;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Celovška cesta Drenikova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4917111;46.0674833;DUH;;;32.80;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Celovška cesta Drenikova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5284082;46.0675;DUH;;;35.90;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Žale;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4934557;46.0675338;DUH;;;41.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Drenikova 32;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5461565;46.0675396;DUH;;;34.10;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Šmartinska cesta 152g;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4950909;46.0679436;DUH;;;25.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Aljaževa ulica Èernetova ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5099401;46.0680513;DUH;;;43.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Dunajska ceste Topniška cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5099401;46.0680513;DUH;;;40.00;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Dunajska ceste Topniška cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4894054;46.0694998;DUH;;;31.30;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška 117a;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5046658;46.069887;DUH;;;19.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Stanièeva ulica 37a;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4975952;46.0698919;DUH;;;21.40;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Ob kamniški progi Milèinskega ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4721908;46.0702252;DUH;;;23.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Podutiška cesta Koseška cesta;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.518732;46.0707922;DUH;;;27.20;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Vojkova cesta (Kranjèeva ulica);Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5107716;46.0715788;DUH;;;39.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;križišèe Dunajska cesta Dimièeva ulica;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.5447788;46.072359;DUH;;;33.70;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Križišèe Šmartinske ceste in Ulice Gradnikove brigade;Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
Feature;Point;14.4870515;46.0723706;DUH;;;33.50;;;Ljubljana;;;Gemessen in Zusammenarbeit mit Focus- Gesellschaft für nachhaltige Entwicklung (Focus, društvo za sonaraven razvoj);;;Celovška cesta (Pavšièeva);Slowenien;2021;Messungen in Slovenien;01.02.2021;22.02.2021
